Name,Run,Session,Trial,AngleValue,Rt1,Resp1,Cursor,Acc,PreviousTrialR,PreviousTrialCoh,Resp2,PreviousTrialConf
1,3,3,2,0.8,0.472793,0,9,1.0,-1.0,0.2,6,6
1,3,3,3,0.8,0.441692,0,1,1.0,1.0,0.8,6,6
1,3,3,4,-0.2,0.487641,1,5,1.0,1.0,0.8,3,6
1,3,3,5,-0.8,0.547093,1,1,1.0,1.0,-0.2,6,3
1,3,3,6,-1.6,0.463887,1,9,1.0,1.0,-0.8,6,6
1,3,3,7,-0.2,0.494244,0,2,-1.0,1.0,-1.6,7,6
1,3,3,8,0.2,0.433469,0,6,1.0,-1.0,-0.2,7,7
1,3,3,9,-0.8,0.646329,1,1,1.0,1.0,0.2,5,7
1,3,3,10,0.2,0.50447,0,9,1.0,1.0,-0.8,6,5
1,3,3,11,-0.8,0.570548,1,8,1.0,1.0,0.2,4,6
1,3,3,12,-0.8,0.489939,0,4,-1.0,1.0,-0.8,6,4
1,3,3,13,0.2,0.482623,0,7,1.0,-1.0,-0.8,7,6
1,3,3,14,1.6,0.440777,0,4,1.0,1.0,0.2,6,7
1,3,3,15,0.8,0.525433,0,3,1.0,1.0,1.6,6,6
1,3,3,16,-0.8,0.634858,1,8,1.0,1.0,0.8,4,6
1,3,3,17,-0.2,0.584311,1,8,1.0,1.0,-0.8,3,4
1,3,3,18,1.6,0.512607,0,3,1.0,1.0,-0.2,6,3
1,3,3,19,-0.8,0.459941,1,2,1.0,1.0,1.6,5,6
1,3,3,20,1.6,0.432527,0,6,1.0,1.0,-0.8,7,5
1,3,3,21,0.2,0.431735,0,3,1.0,1.0,1.6,6,7
1,3,3,22,-0.8,0.474141,1,2,1.0,1.0,0.2,4,6
1,3,3,23,0.8,0.496319,0,8,1.0,1.0,-0.8,6,4
1,3,3,24,0.2,0.579824,1,6,-1.0,1.0,0.8,4,6
1,3,3,25,0.2,0.963431,0,4,1.0,-1.0,0.2,6,4
1,3,3,26,-0.8,0.545525,1,4,1.0,1.0,0.2,6,6
1,3,3,27,-1.6,0.460741,1,6,1.0,1.0,-0.8,4,6
1,3,3,28,-0.8,0.492823,1,1,1.0,1.0,-1.6,6,4
1,3,3,29,-0.2,1.104243,1,1,1.0,1.0,-0.8,6,6
1,3,3,30,0.2,0.472403,0,2,1.0,1.0,-0.2,7,6
1,3,3,31,1.6,0.428711,0,3,1.0,1.0,0.2,6,7
1,3,3,32,-0.8,0.501432,1,5,1.0,1.0,1.6,6,6
1,3,3,33,0.8,0.435444,0,6,1.0,1.0,-0.8,7,6
1,3,3,34,1.6,0.433552,0,8,1.0,1.0,0.8,7,7
1,3,3,35,-0.2,0.960264,1,9,1.0,1.0,1.6,5,7
1,3,3,36,-1.6,0.468255,1,3,1.0,1.0,-0.2,6,5
1,3,3,37,0.8,0.445932,0,4,1.0,1.0,-1.6,7,6
1,3,3,38,-0.2,0.795998,1,5,1.0,1.0,0.8,3,7
1,3,3,39,-1.6,0.48304,1,9,1.0,1.0,-0.2,5,3
1,3,3,40,0.8,0.451516,0,6,1.0,1.0,-1.6,7,5
1,3,3,41,0.2,0.950909,1,2,-1.0,1.0,0.8,3,7
1,3,3,42,-1.6,0.46106,1,6,1.0,-1.0,0.2,3,3
1,3,3,43,1.6,0.449275,0,8,1.0,1.0,-1.6,7,3
1,3,3,44,-1.6,0.551284,1,8,1.0,1.0,1.6,3,7
1,3,3,45,-1.6,0.52616,1,5,1.0,1.0,-1.6,7,3
1,3,3,46,1.6,0.416312,0,1,1.0,1.0,-1.6,7,7
1,3,3,48,-0.2,0.839929,0,5,-1.0,0.0,100.0,8,8
1,3,3,49,-0.2,1.000081,0,5,-1.0,-1.0,-0.2,4,8
1,3,3,50,0.8,0.525856,0,1,1.0,-1.0,-0.2,7,4
1,3,3,51,-1.6,0.479345,1,7,1.0,1.0,0.8,4,7
1,3,3,52,0.8,0.479601,0,1,1.0,1.0,-1.6,6,4
1,3,3,53,0.2,0.572977,0,9,1.0,1.0,0.8,7,6
1,3,3,54,-0.2,0.919857,0,2,-1.0,1.0,0.2,6,7
1,3,3,55,0.2,0.465894,0,7,1.0,-1.0,-0.2,7,6
1,3,3,56,-0.2,0.62583,0,6,-1.0,1.0,0.2,7,7
1,3,3,57,-0.8,0.514156,1,7,1.0,-1.0,-0.2,6,7
1,3,3,58,-0.2,1.182269,0,5,-1.0,1.0,-0.8,6,6
1,3,3,59,1.6,0.416427,0,4,1.0,-1.0,-0.2,6,6
1,3,3,60,-0.8,0.756975,0,7,-1.0,1.0,1.6,6,6
1,3,3,61,-0.2,0.534278,1,7,1.0,-1.0,-0.8,3,6
1,3,3,62,-0.8,0.625296,1,8,1.0,1.0,-0.2,6,3
1,3,3,63,-1.6,0.589264,1,9,1.0,1.0,-0.8,7,6
1,3,3,64,0.2,0.744126,0,5,1.0,1.0,-1.6,7,7
1,3,3,65,0.8,0.434936,0,2,1.0,1.0,0.2,8,7
1,3,3,66,1.6,0.437448,0,2,1.0,1.0,0.8,7,8
1,3,3,67,0.8,0.449844,0,4,1.0,1.0,1.6,6,7
1,3,3,68,-0.2,0.862223,1,6,1.0,1.0,0.8,7,6
1,3,3,69,-0.8,0.570686,1,8,1.0,1.0,-0.2,6,7
1,3,3,70,0.2,0.516709,1,3,-1.0,1.0,-0.8,6,6
1,3,3,71,0.8,0.836883,0,8,1.0,-1.0,0.2,6,6
1,3,3,72,1.6,0.43073,0,9,1.0,1.0,0.8,6,6
1,3,3,73,-1.6,0.513583,1,6,1.0,1.0,1.6,6,6
1,3,3,74,-0.2,0.486508,1,1,1.0,1.0,-1.6,6,6
1,3,3,75,-1.6,0.464691,1,2,1.0,1.0,-0.2,5,6
1,3,3,76,-0.8,0.447298,1,6,1.0,1.0,-1.6,6,5
1,3,3,77,1.6,0.464754,0,7,1.0,1.0,-0.8,7,6
1,3,3,78,-0.8,0.52209,1,1,1.0,1.0,1.6,6,7
1,3,3,79,-1.6,0.467502,1,3,1.0,1.0,-0.8,6,6
1,3,3,80,0.2,0.73707,0,9,1.0,1.0,-1.6,7,6
1,3,3,81,-0.8,0.436413,1,8,1.0,1.0,0.2,5,7
1,3,3,82,-0.2,0.525429,1,8,1.0,1.0,-0.8,6,5
1,3,3,83,0.8,0.571065,0,5,1.0,1.0,-0.2,6,6
1,3,3,84,0.8,0.72602,0,1,1.0,1.0,0.8,7,6
1,3,3,85,0.2,0.539733,0,3,1.0,1.0,0.8,7,7
1,3,3,86,-0.2,0.727008,1,8,1.0,1.0,0.2,6,7
1,3,3,87,0.2,1.024173,0,6,1.0,1.0,-0.2,6,6
1,3,3,88,-0.8,0.555203,1,4,1.0,1.0,0.2,6,6
1,3,3,89,0.2,0.521362,0,1,1.0,1.0,-0.8,7,6
1,3,3,90,0.2,0.604136,0,5,1.0,1.0,0.2,7,7
1,3,3,91,0.2,0.481552,0,6,1.0,1.0,0.2,7,7
1,3,3,92,-0.2,0.474922,0,6,-1.0,1.0,0.2,7,7
1,3,3,93,-0.2,0.42586,0,8,-1.0,-1.0,-0.2,7,7
1,3,3,94,-0.8,0.587155,1,9,1.0,-1.0,-0.2,7,7
1,3,3,95,0.8,0.461074,0,7,1.0,1.0,-0.8,7,7
1,3,3,96,-0.2,0.457948,0,6,-1.0,1.0,0.8,6,7
1,3,3,97,-0.2,0.419382,0,2,-1.0,-1.0,-0.2,6,6
1,3,3,98,0.8,0.4541,0,4,1.0,-1.0,-0.2,5,6
1,3,3,99,-0.8,0.508071,1,3,1.0,1.0,0.8,6,5
1,3,3,100,0.8,0.448393,0,3,1.0,1.0,-0.8,6,6
1,3,3,101,0.8,0.431144,0,1,1.0,1.0,0.8,7,6
1,3,3,102,0.8,0.496621,0,8,1.0,1.0,0.8,7,7
1,3,3,104,-0.2,0.554091,1,5,1.0,0.0,100.0,6,3
1,3,3,105,0.8,0.505407,0,9,1.0,1.0,-0.2,7,6
1,3,3,106,-0.2,0.649614,1,5,1.0,1.0,0.8,4,7
1,3,3,107,0.2,0.448282,0,7,1.0,1.0,-0.2,7,4
1,3,3,108,0.2,0.499153,0,2,1.0,1.0,0.2,7,7
1,3,3,109,1.6,0.438716,0,3,1.0,1.0,0.2,7,7
1,3,3,110,0.2,0.879266,0,9,1.0,1.0,1.6,7,7
2,2,1,1,-0.2,0.719068,0,7,-1.0,0.0,-100.0,7,-100
2,2,1,2,-0.8,0.611063,1,6,1.0,-1.0,-0.2,9,7
2,2,1,3,1.6,0.485853,0,7,1.0,1.0,-0.8,9,9
2,2,1,4,-0.2,0.600055,1,5,1.0,1.0,1.6,9,9
2,2,1,5,0.8,0.652314,1,2,-1.0,1.0,-0.2,9,9
2,2,1,6,0.2,0.506285,1,7,-1.0,-1.0,0.8,9,9
2,2,1,7,-0.2,0.518984,1,3,1.0,-1.0,0.2,9,9
2,2,1,8,0.8,0.501206,0,8,1.0,1.0,-0.2,9,9
2,2,1,9,0.8,0.475207,0,8,1.0,1.0,0.8,9,9
2,2,1,10,-0.2,0.761455,1,4,1.0,1.0,0.8,1,9
2,2,1,11,0.8,0.646923,0,6,1.0,1.0,-0.2,9,1
2,2,1,12,0.8,0.547692,0,9,1.0,1.0,0.8,9,9
2,2,1,13,-0.2,0.669613,1,4,1.0,1.0,0.8,9,9
2,2,1,14,-0.2,0.527844,1,5,1.0,1.0,-0.2,9,9
2,2,1,15,0.2,0.727488,1,4,-1.0,1.0,-0.2,9,9
2,2,1,16,1.6,0.566156,0,5,1.0,-1.0,0.2,9,9
2,2,1,17,0.2,0.608051,0,3,1.0,1.0,1.6,1,9
2,2,1,18,-0.2,0.565105,0,9,-1.0,1.0,0.2,1,1
2,2,1,19,0.2,0.57321,1,8,-1.0,-1.0,-0.2,1,1
2,2,1,20,1.6,0.608926,0,2,1.0,-1.0,0.2,9,1
2,2,1,21,0.2,0.583536,1,4,-1.0,1.0,1.6,1,9
2,2,1,22,0.2,0.573072,0,9,1.0,-1.0,0.2,9,1
2,2,1,23,-0.8,0.646239,1,2,1.0,1.0,0.2,9,9
2,2,1,24,-1.6,0.491592,1,9,1.0,1.0,-0.8,9,9
2,2,1,25,-0.8,0.469634,1,7,1.0,1.0,-1.6,9,9
2,2,1,26,-1.6,0.473471,1,5,1.0,1.0,-0.8,9,9
2,2,1,27,-0.2,0.553687,0,1,-1.0,1.0,-1.6,1,9
2,2,1,28,-1.6,0.501237,1,6,1.0,-1.0,-0.2,9,1
2,2,1,29,1.6,0.595434,0,2,1.0,1.0,-1.6,9,9
2,2,1,30,0.2,0.603651,0,9,1.0,1.0,1.6,1,9
2,2,1,31,-1.6,0.676269,1,1,1.0,1.0,0.2,9,1
2,2,1,32,-1.6,0.460432,1,7,1.0,1.0,-1.6,9,9
2,2,1,33,-0.8,0.679881,1,6,1.0,1.0,-1.6,9,9
2,2,1,34,-0.2,0.464427,1,9,1.0,1.0,-0.8,9,9
2,2,1,35,-0.8,0.568077,1,5,1.0,1.0,-0.2,9,9
2,2,1,36,-1.6,0.458203,1,5,1.0,1.0,-0.8,9,9
2,2,1,37,0.2,0.671138,0,1,1.0,1.0,-1.6,9,9
2,2,1,38,-0.2,0.502017,1,3,1.0,1.0,0.2,9,9
2,2,1,39,0.8,0.538806,0,3,1.0,1.0,-0.2,9,9
2,2,1,40,-0.2,0.462754,1,3,1.0,1.0,0.8,9,9
2,2,1,41,-0.2,0.635191,0,9,-1.0,1.0,-0.2,1,9
2,2,1,42,-1.6,0.558512,1,5,1.0,-1.0,-0.2,9,1
2,2,1,43,-1.6,0.560541,1,7,1.0,1.0,-1.6,9,9
2,2,1,44,-1.6,0.460738,1,7,1.0,1.0,-1.6,9,9
2,2,1,45,0.2,0.794131,1,8,-1.0,1.0,-1.6,1,9
2,2,1,46,-0.8,0.493594,1,5,1.0,-1.0,0.2,9,1
2,2,1,47,0.8,0.591147,0,8,1.0,1.0,-0.8,9,9
2,2,1,48,0.8,0.557167,1,8,-1.0,1.0,0.8,9,9
2,2,1,49,1.6,0.588697,0,8,1.0,-1.0,0.8,9,9
2,2,1,50,-0.2,0.548565,1,6,1.0,1.0,1.6,9,9
2,2,1,51,-0.8,0.537634,1,8,1.0,1.0,-0.2,9,9
2,2,1,52,-0.8,0.664882,1,2,1.0,1.0,-0.8,9,9
2,2,1,53,0.2,0.814472,1,6,-1.0,1.0,-0.8,1,9
2,2,1,54,0.8,0.671165,0,4,1.0,-1.0,0.2,9,1
2,2,1,55,-0.2,0.584269,1,7,1.0,1.0,0.8,9,9
2,2,1,56,-0.2,0.549125,1,9,1.0,1.0,-0.2,9,9
2,2,1,57,0.2,0.734091,1,9,-1.0,1.0,-0.2,1,9
2,2,1,58,1.6,0.615228,0,2,1.0,-1.0,0.2,9,1
2,2,1,59,-0.8,0.47978,1,3,1.0,1.0,1.6,9,9
2,2,1,60,0.2,0.572756,0,3,1.0,1.0,-0.8,1,9
2,2,1,61,0.2,0.608222,0,6,1.0,1.0,0.2,1,1
2,2,1,62,-0.2,0.594317,1,5,1.0,1.0,0.2,9,1
2,2,1,63,0.8,0.454528,1,9,-1.0,1.0,-0.2,1,9
2,2,1,64,-0.2,0.518773,1,6,1.0,-1.0,0.8,9,1
2,2,1,65,-0.8,0.489393,1,1,1.0,1.0,-0.2,9,9
2,2,1,66,0.2,0.58281,1,7,-1.0,1.0,-0.8,9,9
2,2,1,68,-0.8,0.577854,1,1,1.0,0.0,100.0,9,1
2,2,1,69,0.8,0.533277,0,7,1.0,1.0,-0.8,9,9
2,2,1,70,1.6,0.356924,0,3,1.0,1.0,0.8,9,9
2,2,1,71,1.6,0.393603,0,8,1.0,1.0,1.6,9,9
2,2,1,72,-0.8,0.489675,1,1,1.0,1.0,1.6,9,9
2,2,1,73,-0.8,0.462267,1,1,1.0,1.0,-0.8,9,9
2,2,1,74,-1.6,0.514541,1,7,1.0,1.0,-0.8,9,9
2,2,1,75,0.2,0.680741,0,7,1.0,1.0,-1.6,1,9
2,2,1,76,-0.8,0.408232,1,6,1.0,1.0,0.2,9,1
2,2,1,77,-0.2,0.616372,0,7,-1.0,1.0,-0.8,9,9
2,2,1,78,0.8,0.637142,0,6,1.0,-1.0,-0.2,4,9
2,2,1,79,0.2,0.675299,0,8,1.0,1.0,0.8,4,4
2,2,1,81,-0.8,0.770886,1,3,1.0,0.0,100.0,9,9
2,2,1,82,-0.2,0.508939,1,1,1.0,1.0,-0.8,1,9
2,2,1,83,1.6,0.649324,0,2,1.0,1.0,-0.2,9,1
2,2,1,84,-0.8,0.532715,1,2,1.0,1.0,1.6,9,9
2,2,1,85,-0.2,0.461659,1,6,1.0,1.0,-0.8,9,9
2,2,1,86,0.8,0.572335,0,8,1.0,1.0,-0.2,9,9
2,2,1,87,-1.6,0.493766,1,6,1.0,1.0,0.8,9,9
2,2,1,88,0.2,0.546601,0,4,1.0,1.0,-1.6,9,9
2,2,1,89,1.6,0.558374,0,5,1.0,1.0,0.2,9,9
2,2,1,90,-0.8,0.500642,1,1,1.0,1.0,1.6,9,9
2,2,1,91,-0.8,0.609549,1,7,1.0,1.0,-0.8,9,9
2,2,1,92,0.2,0.643905,0,1,1.0,1.0,-0.8,9,9
2,2,1,93,1.6,0.540095,0,9,1.0,1.0,0.2,9,9
2,2,1,94,0.2,0.525278,1,9,-1.0,1.0,1.6,1,9
2,2,1,95,0.8,0.505467,0,9,1.0,-1.0,0.2,9,1
2,2,1,96,-0.8,0.484789,1,7,1.0,1.0,0.8,9,9
2,2,1,97,0.8,0.612351,0,2,1.0,1.0,-0.8,9,9
2,2,1,98,-0.2,0.815653,1,9,1.0,1.0,0.8,1,9
2,2,1,99,-0.2,0.640589,1,1,1.0,1.0,-0.2,1,1
2,2,1,100,-0.8,0.519288,1,7,1.0,1.0,-0.2,9,1
2,2,1,101,0.8,0.584726,0,5,1.0,1.0,-0.8,9,9
2,2,1,102,0.2,0.535546,1,2,-1.0,1.0,0.8,9,9
2,2,1,103,0.2,0.612463,0,8,1.0,-1.0,0.2,9,9
2,2,1,104,0.8,0.537807,0,1,1.0,1.0,0.2,9,9
2,2,1,105,-1.6,0.522445,1,1,1.0,1.0,0.8,9,9
2,2,1,106,1.6,0.469434,0,1,1.0,1.0,-1.6,9,9
2,2,1,107,0.2,0.423432,0,7,1.0,1.0,1.6,9,9
2,2,1,108,0.8,0.548308,1,8,-1.0,1.0,0.2,9,9
2,2,1,109,0.8,0.485979,0,6,1.0,-1.0,0.8,9,9
2,2,1,110,0.8,0.509957,0,7,1.0,1.0,0.8,9,9
2,3,1,1,-0.2,0.750599,1,8,1.0,0.0,-100.0,1,-100
2,3,1,2,-0.8,0.580638,1,3,1.0,1.0,-0.2,9,1
2,3,1,3,-1.6,0.542067,1,1,1.0,1.0,-0.8,9,9
2,3,1,4,-0.2,0.45232,1,1,1.0,1.0,-1.6,9,9
2,3,1,5,0.2,0.774923,1,9,-1.0,1.0,-0.2,9,9
2,3,1,6,-0.8,0.628506,1,5,1.0,-1.0,0.2,9,9
2,3,1,7,0.2,0.821066,0,5,1.0,1.0,-0.8,1,9
2,3,1,8,-0.8,0.554141,1,9,1.0,1.0,0.2,9,1
2,3,1,9,-0.8,0.515586,1,5,1.0,1.0,-0.8,9,9
2,3,1,10,0.2,0.348392,1,9,-1.0,1.0,-0.8,5,9
2,3,1,11,1.6,0.551116,0,7,1.0,-1.0,0.2,9,5
2,3,1,12,0.8,0.536676,0,8,1.0,1.0,1.6,9,9
2,3,1,13,-0.8,0.586829,1,9,1.0,1.0,0.8,9,9
2,3,1,14,-0.2,0.568888,0,1,-1.0,1.0,-0.8,9,9
2,3,1,15,1.6,0.544471,0,2,1.0,-1.0,-0.2,9,9
2,3,1,16,-0.8,0.531117,1,2,1.0,1.0,1.6,9,9
2,3,1,17,1.6,0.508604,0,5,1.0,1.0,-0.8,9,9
2,3,1,18,0.2,0.436114,0,6,1.0,1.0,1.6,1,9
2,3,1,19,-0.8,0.468365,1,9,1.0,1.0,0.2,9,1
2,3,1,20,0.8,0.71707,0,7,1.0,1.0,-0.8,1,9
2,3,1,21,0.2,0.472021,1,2,-1.0,1.0,0.8,9,1
2,3,1,22,0.2,0.844909,1,6,-1.0,-1.0,0.2,1,9
2,3,1,23,-0.8,0.593483,1,8,1.0,-1.0,0.2,9,1
2,3,1,24,-1.6,0.496405,1,3,1.0,1.0,-0.8,9,9
2,3,1,25,-0.8,0.478389,1,2,1.0,1.0,-1.6,9,9
2,3,1,26,-0.2,0.438719,1,9,1.0,1.0,-0.8,9,9
2,3,1,27,0.2,0.4786,1,5,-1.0,1.0,-0.2,9,9
2,3,1,28,1.6,0.528239,0,6,1.0,-1.0,0.2,9,9
2,3,1,29,-0.8,0.544269,1,8,1.0,1.0,1.6,9,9
2,3,1,30,0.8,0.583227,0,3,1.0,1.0,-0.8,9,9
2,3,1,31,1.6,0.480607,0,1,1.0,1.0,0.8,9,9
2,3,1,32,-0.2,0.461383,0,5,-1.0,1.0,1.6,1,9
2,3,1,33,-1.6,0.526031,1,7,1.0,-1.0,-0.2,9,1
2,3,1,34,0.8,0.588205,0,7,1.0,1.0,-1.6,9,9
2,3,1,35,-0.2,0.595669,1,3,1.0,1.0,0.8,9,9
2,3,1,36,-1.6,0.455141,1,1,1.0,1.0,-0.2,9,9
2,3,1,37,0.8,0.588005,0,3,1.0,1.0,-1.6,1,9
2,3,1,38,0.2,0.77485,0,6,1.0,1.0,0.8,9,1
2,3,1,39,-1.6,0.486348,1,3,1.0,1.0,0.2,9,9
2,3,1,40,1.6,0.627062,0,9,1.0,1.0,-1.6,9,9
2,3,1,41,-1.6,0.404464,1,8,1.0,1.0,1.6,9,9
2,3,1,42,-1.6,0.451902,1,5,1.0,1.0,-1.6,9,9
2,3,1,43,1.6,0.447999,0,7,1.0,1.0,-1.6,9,9
2,3,1,44,0.2,0.30212,1,5,-1.0,1.0,1.6,0,9
2,3,1,45,-0.2,0.321755,0,7,-1.0,-1.0,0.2,1,0
2,3,1,46,-0.2,0.55501,1,7,1.0,-1.0,-0.2,9,1
2,3,1,47,0.8,0.709299,1,7,-1.0,1.0,-0.2,1,9
2,3,1,48,-1.6,0.53008,1,8,1.0,-1.0,0.8,9,1
2,3,1,49,0.8,0.600195,0,5,1.0,1.0,-1.6,9,9
2,3,1,50,0.8,0.61293,0,1,1.0,1.0,0.8,9,9
2,3,1,51,-0.2,0.499747,0,1,-1.0,1.0,0.8,9,9
2,3,1,52,0.2,0.56403,1,6,-1.0,-1.0,-0.2,9,9
2,3,1,53,-0.2,0.450794,1,3,1.0,-1.0,0.2,1,9
2,3,1,54,-0.8,0.488449,1,6,1.0,1.0,-0.2,9,1
2,3,1,55,-0.2,0.683485,1,5,1.0,1.0,-0.8,9,9
2,3,1,56,1.6,0.487337,0,7,1.0,1.0,-0.2,9,9
2,3,1,57,-0.8,0.416003,1,7,1.0,1.0,1.6,9,9
2,3,1,58,-0.2,0.534792,0,1,-1.0,1.0,-0.8,9,9
2,3,1,59,-0.8,0.349614,1,2,1.0,-1.0,-0.2,9,9
2,3,1,60,-1.6,0.370316,1,2,1.0,1.0,-0.8,9,9
2,3,1,61,0.2,0.393795,1,3,-1.0,1.0,-1.6,1,9
2,3,1,62,0.8,0.493222,0,7,1.0,-1.0,0.2,9,1
2,3,1,63,1.6,0.483499,0,2,1.0,1.0,0.8,9,9
2,3,1,64,0.8,0.592229,1,2,-1.0,1.0,1.6,1,9
2,3,1,65,-0.2,0.613092,1,3,1.0,-1.0,0.8,9,1
2,3,1,66,-0.8,0.627215,1,4,1.0,1.0,-0.2,9,9
2,3,1,67,0.2,0.593364,0,1,1.0,1.0,-0.8,9,9
2,3,1,68,0.8,0.343462,1,1,-1.0,1.0,0.2,1,9
2,3,1,69,1.6,0.431696,0,3,1.0,-1.0,0.8,9,1
2,3,1,70,-1.6,0.532482,1,8,1.0,1.0,1.6,9,9
2,3,1,71,-0.2,0.750779,0,2,-1.0,1.0,-1.6,9,9
2,3,1,72,-1.6,0.482207,1,3,1.0,-1.0,-0.2,9,9
2,3,1,73,-0.8,0.43282,1,7,1.0,1.0,-1.6,1,9
2,3,1,74,0.8,0.457721,0,5,1.0,1.0,-0.8,9,1
2,3,1,75,-0.8,0.563198,1,3,1.0,1.0,0.8,9,9
2,3,1,76,-1.6,0.489303,1,9,1.0,1.0,-0.8,9,9
2,3,1,77,0.2,0.535519,0,1,1.0,1.0,-1.6,9,9
2,3,1,78,-0.8,0.633542,1,5,1.0,1.0,0.2,9,9
2,3,1,79,-0.2,0.507157,0,5,-1.0,1.0,-0.8,9,9
2,3,1,80,0.8,0.47573,1,2,-1.0,-1.0,-0.2,9,9
2,3,1,81,0.8,0.466597,0,4,1.0,-1.0,0.8,9,9
2,3,1,82,0.2,0.616057,1,5,-1.0,1.0,0.8,9,9
2,3,1,83,-0.2,0.448332,0,2,-1.0,-1.0,0.2,9,9
2,3,1,84,0.2,0.358809,1,5,-1.0,-1.0,-0.2,1,9
2,3,1,85,-0.8,0.527302,1,6,1.0,-1.0,0.2,9,1
2,3,1,86,0.2,0.76471,0,8,1.0,1.0,-0.8,9,9
2,3,1,87,0.2,0.562092,0,2,1.0,1.0,0.2,9,9
2,3,1,88,0.2,0.66967,0,7,1.0,1.0,0.2,9,9
2,3,1,89,-0.2,0.550279,1,6,1.0,1.0,0.2,9,9
2,3,1,90,-0.2,0.535647,1,3,1.0,1.0,-0.2,9,9
2,3,1,91,-0.8,0.597935,0,5,-1.0,1.0,-0.2,9,9
2,3,1,92,0.8,0.45737,0,3,1.0,-1.0,-0.8,9,9
2,3,1,93,-0.2,0.546852,1,5,1.0,1.0,0.8,9,9
2,3,1,94,-0.2,0.393421,1,3,1.0,1.0,-0.2,1,9
2,3,1,95,0.8,0.581612,1,1,-1.0,1.0,-0.2,1,1
2,3,1,96,-0.8,0.701228,1,8,1.0,-1.0,0.8,9,1
2,3,1,97,0.8,0.650101,0,6,1.0,1.0,-0.8,9,9
2,3,1,98,0.8,0.622868,0,8,1.0,1.0,0.8,9,9
2,3,1,99,0.8,0.552327,0,9,1.0,1.0,0.8,9,9
2,3,1,100,-0.2,0.638939,1,5,1.0,1.0,0.8,9,9
2,3,1,101,-0.2,0.481072,1,6,1.0,1.0,-0.2,9,9
2,3,1,102,0.8,0.402442,1,5,-1.0,1.0,-0.2,1,9
2,3,1,103,-0.2,0.559362,1,5,1.0,-1.0,0.8,9,1
2,3,1,104,0.2,0.611443,1,3,-1.0,1.0,-0.2,9,9
2,3,1,105,0.2,0.493689,0,1,1.0,-1.0,0.2,9,9
2,3,1,106,1.6,0.476479,0,6,1.0,1.0,0.2,9,9
2,3,1,107,0.2,0.4503,0,5,1.0,1.0,1.6,9,9
2,3,1,108,0.2,0.811498,0,4,1.0,1.0,0.2,9,9
2,3,1,109,0.2,0.444782,0,5,1.0,1.0,0.2,9,9
2,3,1,110,1.6,0.491043,0,7,1.0,1.0,0.2,9,9
2,1,2,1,0.2,0.728102,0,2,1.0,0.0,-100.0,9,-100
2,1,2,3,0.8,0.610399,0,1,1.0,0.0,100.0,4,9
2,1,2,4,-0.2,0.733237,1,5,1.0,1.0,0.8,4,4
2,1,2,5,-0.8,0.759418,1,1,1.0,1.0,-0.2,3,4
2,1,2,6,-1.6,0.458388,1,9,1.0,1.0,-0.8,9,3
2,1,2,7,-0.2,0.62026,0,2,-1.0,1.0,-1.6,9,9
2,1,2,8,0.2,0.496938,0,6,1.0,-1.0,-0.2,2,9
2,1,2,9,-0.8,0.573263,1,1,1.0,1.0,0.2,9,2
2,1,2,10,0.2,0.496843,1,9,-1.0,1.0,-0.8,9,9
2,1,2,11,-0.8,0.518886,1,8,1.0,-1.0,0.2,9,9
2,1,2,12,-0.8,0.593718,1,4,1.0,1.0,-0.8,9,9
2,1,2,13,0.2,0.704099,1,7,-1.0,1.0,-0.8,9,9
2,1,2,14,1.6,0.762042,0,4,1.0,-1.0,0.2,5,9
2,1,2,15,0.8,0.518036,0,3,1.0,1.0,1.6,4,5
2,1,2,16,-0.8,0.454934,1,8,1.0,1.0,0.8,9,4
2,1,2,17,-0.2,0.537595,1,8,1.0,1.0,-0.8,9,9
2,1,2,18,1.6,0.544464,0,3,1.0,1.0,-0.2,7,9
2,1,2,19,-0.8,0.559138,1,2,1.0,1.0,1.6,9,7
2,1,2,20,1.6,0.526603,0,6,1.0,1.0,-0.8,9,9
2,1,2,21,0.2,0.615552,1,3,-1.0,1.0,1.6,9,9
2,1,2,22,-0.8,0.625695,0,2,-1.0,-1.0,0.2,3,9
2,1,2,23,0.8,0.64194,0,8,1.0,-1.0,-0.8,4,3
2,1,2,24,0.2,0.538648,1,6,-1.0,1.0,0.8,4,4
2,1,2,25,0.2,0.526091,0,4,1.0,-1.0,0.2,9,4
2,1,2,26,-0.8,0.602142,1,4,1.0,1.0,0.2,9,9
2,1,2,27,-1.6,0.461052,1,6,1.0,1.0,-0.8,9,9
2,1,2,28,-0.8,0.568638,0,1,-1.0,1.0,-1.6,8,9
2,1,2,29,-0.2,0.51075,0,1,-1.0,-1.0,-0.8,6,8
2,1,2,30,0.2,0.485483,1,2,-1.0,-1.0,-0.2,9,6
2,1,2,31,1.6,0.514462,0,3,1.0,-1.0,0.2,9,9
2,1,2,32,-0.8,0.529714,1,5,1.0,1.0,1.6,9,9
2,1,2,33,0.8,0.397906,1,6,-1.0,1.0,-0.8,1,9
2,1,2,34,1.6,0.441235,0,8,1.0,-1.0,0.8,9,1
2,1,2,35,-0.2,0.422193,0,9,-1.0,1.0,1.6,3,9
2,1,2,36,-1.6,0.58513,1,3,1.0,-1.0,-0.2,9,3
2,1,2,37,0.8,0.497047,0,4,1.0,1.0,-1.6,9,9
2,1,2,38,-0.2,0.587204,1,5,1.0,1.0,0.8,5,9
